date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:38:42	422124/422124	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:44%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=30	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexf209.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:43	189031/189031	---M--	200	added ('OK')	image/png	etag:%222e267-6346e50dc6cf6%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/05/FondoInscrpcion-scaled.png	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/05/FondoInscrpcion-scaled.png	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:43	419949/419949	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:45%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=32	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index0cc8.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:43	228140/228140	---M--	200	added ('OK')	image/jpeg	etag:%2237b2c-6347ae66bea5a%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/05/FondoInscrpcion-movil-2.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/05/FondoInscrpcion-movil-2.jpg	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:43	69/69	---M--	200	added ('OK')	text/css	etag:%2245-646938130ecf7%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css?ver=3.34.0	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/elementor/assets/css/widget-menu-anchor.mine7a7.css	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:43	422211/422211	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:46%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=33	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index23d2.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:45	17132/17132	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Jan%202026%2018:38:46%20GMT	https://viiencuentro.humanidadesdigitales.net/wp-json/wp/v2/pages/148	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-json/wp/v2/pages/148.json	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:45	421773/421773	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:47%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=34	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexbf63.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:45	420417/420417	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:47%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=36	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index2152.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:46	420545/420545	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:47%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=35	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index3f1b.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:46	169016/169016	---M--	200	added ('OK')	text/css	etag:%2229438-63341b001fb34%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/wpabstracts.css?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/wpabstracts206d.css	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:46	45053/45053	---M--	200	added ('OK')	text/css	etag:%22affd-63341b0024954%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/fontawesome.css?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/fontawesome206d.css	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:46	420366/420366	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:48%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=38	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexcbfe.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:46	21738/21738	---M--	200	added ('OK')	text/css	etag:%2254ea-63341b001eb94%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/alertify.css?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/alertify206d.css	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:46	60750/60750	---M--	200	added ('OK')	text/css	etag:%22ed4e-63341b001fb34%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/jquery-ui.css?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/jquery-ui206d.css	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:47	422247/422247	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:49%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=39	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexe5eb.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:47	507/507	---M--	200	added ('OK')	text/css	etag:%221fb-63341b001eb94%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/jquery-ui-ie.css?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/jquery-ui-ie206d.css	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:47	35695/35695	---M--	200	added ('OK')	text/css	etag:%228b6f-63341b0024954%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/datatables.min.css?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/datatables.min206d.css	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:47	3227/3227	---M--	200	added ('OK')	text/css	etag:%22c9b-63341b001fb34%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/jquery.multiselect.css?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/css/jquery.multiselect206d.css	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:47	6540/6540	---M--	200	added ('OK')	text/javascript	etag:%22198c-6475314de8edc%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/essential-addons-elementor/eael-1015.js?ver=1757930225	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/essential-addons-elementor/eael-101522d4.js	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:48	33069/33069	---M--	200	added ('OK')	text/javascript	etag:%22812d-63341b0024954%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/multiselect.js?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/multiselect206d.js	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:48	421034/421034	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:50%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=40	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index6284.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:48	252766/252766	---M--	200	added ('OK')	text/javascript	etag:%223db5e-63341b0024954%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/jquery-ui.min.js?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/jquery-ui.min206d.js	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:48	35938/35938	---M--	200	added ('OK')	text/javascript	etag:%228c62-63341b0026894%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/alertify.min.js?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/alertify.min206d.js	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:48	37049/37049	---M--	200	added ('OK')	text/javascript	etag:%2290b9-63341b00258f4%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/bootstrap.min.js?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/bootstrap.min206d.js	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:49	421758/421758	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:51%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=41	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index66e8.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:49	4793/4793	---M--	200	added ('OK')	text/javascript	etag:%2212b9-63341b00258f4%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/datatables.natural.js?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/datatables.natural206d.js	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:49	337952/337952	---M--	200	added ('OK')	text/javascript	etag:%2252820-63341b0026894%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/datatables.min.js?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/datatables.min206d.js	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:49	68400/68400	---M--	200	added ('OK')	text/javascript	etag:%2210b30-63341b00258f4%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/sortable.min.js?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/sortable.min206d.js	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:49	23334/23334	---M--	200	added ('OK')	text/javascript	etag:%225b26-63341b0026894%22	https://viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/wpabstracts.js?ver=2.7.5	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/plugins/wpabstracts_pro/assets/js/wpabstracts206d.js	(from https://viiencuentro.humanidadesdigitales.net/envio/)
19:38:49	421643/421643	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:52%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=42	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index1e4e.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:51	2314/2314	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Jan%202026%2018:38:52%20GMT	https://viiencuentro.humanidadesdigitales.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviiencuentro.humanidadesdigitales.net%2Fprograma%2F	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-json/oembed/1.0/embedc178.json	(from https://viiencuentro.humanidadesdigitales.net/programa/)
19:38:51	421867/421867	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:52%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=43	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index3dae.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:52	421408/421408	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:53%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=44	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index3347.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:52	420420/420420	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:53%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=45	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexc45d.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:54	2466/2466	---MC-	200	added ('OK')	text/xml	date:Fri,%2002%20Jan%202026%2018:38:55%20GMT	https://viiencuentro.humanidadesdigitales.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviiencuentro.humanidadesdigitales.net%2Fprograma%2F&format=xml	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-json/oembed/1.0/embed3f2e	(from https://viiencuentro.humanidadesdigitales.net/programa/)
19:38:54	421923/421923	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:54%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=46	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index7edd.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:54	422404/422404	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:55%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=47	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index327a.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:54	421802/421802	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:55%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=48	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index924f.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:55	420415/420415	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:57%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=49	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index47d7.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:56	4073/4073	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Jan%202026%2018:38:57%20GMT	https://viiencuentro.humanidadesdigitales.net/wp-json/wp/v2/pages/3806	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-json/wp/v2/pages/3806.json	(from https://viiencuentro.humanidadesdigitales.net/programa/)
19:38:56	420876/420876	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:58%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=52	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexa35b.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:56	420098/420098	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:57%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=50	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexe458.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:56	422126/422126	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:57%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=51	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index07c8.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:38:57	6540/6540	---M--	200	added ('OK')	text/javascript	etag:%22198c-6475314de8edc%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/essential-addons-elementor/eael-1015.js?ver=1760455992	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/essential-addons-elementor/eael-1015a146.js	(from https://viiencuentro.humanidadesdigitales.net/programa/)
19:39:01	422334/422334	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:38:59%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=53	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index0cc7.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:01	421576/421576	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:00%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=55	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexee25.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:01	421389/421389	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:00%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=54	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index808e.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:01	421033/421033	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:00%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=56	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index0aa4.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:02	2344/2344	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Jan%202026%2018:39:04%20GMT	https://viiencuentro.humanidadesdigitales.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviiencuentro.humanidadesdigitales.net%2Fcomo-llegar%2F	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-json/oembed/1.0/embed6381.json	(from https://viiencuentro.humanidadesdigitales.net/como-llegar/)
19:39:03	421068/421068	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:05%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=57	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index6882.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:03	421892/421892	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:04%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=58	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexf851.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:04	420715/420715	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:06%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=60	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index7d3c.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:05	422714/422714	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:07%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=62	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexf95f.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:07	2496/2496	---MC-	200	added ('OK')	text/xml	date:Fri,%2002%20Jan%202026%2018:39:05%20GMT	https://viiencuentro.humanidadesdigitales.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviiencuentro.humanidadesdigitales.net%2Fcomo-llegar%2F&format=xml	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-json/oembed/1.0/embed0f64	(from https://viiencuentro.humanidadesdigitales.net/como-llegar/)
19:39:07	422194/422194	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:05%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=59	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexf739.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:07	421359/421359	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:08%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=64	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index64c0.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:07	422261/422261	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:06%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=61	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexedfe.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:08	50786/50786	---M--	200	added ('OK')	image/png	etag:%22c662-6346e873b784c%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/05/FondoUbicacion-scaled.png	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/05/FondoUbicacion-scaled.png	(from https://viiencuentro.humanidadesdigitales.net/como-llegar/)
19:39:08	419822/419822	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:10%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=66	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index4ee8.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:08	421403/421403	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:10%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=67	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index30e0.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:09	421255/421255	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:10%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=65	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index5245.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:09	213988/213988	---M--	200	added ('OK')	image/png	etag:%22343e4-6347afb6d4beb%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/05/FondoUbicacion-movil.png	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/05/FondoUbicacion-movil.png	(from https://viiencuentro.humanidadesdigitales.net/como-llegar/)
19:39:09	421583/421583	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:11%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=68	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index6fb5.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:10	421946/421946	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:12%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=69	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index4d80.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:11	9138/9138	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Jan%202026%2018:39:12%20GMT	https://viiencuentro.humanidadesdigitales.net/wp-json/wp/v2/pages/154	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-json/wp/v2/pages/154.json	(from https://viiencuentro.humanidadesdigitales.net/como-llegar/)
19:39:11	421563/421563	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:12%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=70	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/indexc405.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:11	421207/421207	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:13%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=72	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index50dc.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:11	421719/421719	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2018:39:12%20GMT	https://viiencuentro.humanidadesdigitales.net/envios-aceptados/?abs_id=71	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/envios-aceptados/index8ab4.html	(from https://viiencuentro.humanidadesdigitales.net/aceptados/)
19:39:11	6540/6540	---M--	200	added ('OK')	text/javascript	etag:%22198c-6475314de8edc%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/essential-addons-elementor/eael-1015.js?ver=1760475178	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/essential-addons-elementor/eael-10154383.js	(from https://viiencuentro.humanidadesdigitales.net/como-llegar/)
19:39:14	273416/273416	---M--	200	added ('OK')	image/jpeg	etag:%2242c08-64129958bbc83%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-14-at-3.28.07-PM.jpeg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-14-at-3.28.07-PM.jpg	(from https://viiencuentro.humanidadesdigitales.net/como-llegar/)
